min,max,mean,med,std,label
-526.6263469596637,103.63232433190142,-115.97454769660456,18.961305563428226,256.06279889369097,AF
-356.5213426916484,-210.9125009338233,-261.68621263269023,-229.5812608130983,59.265712057766855,AF
-262.1751917934129,-179.8206054919391,-208.55750049533168,-190.73148887897625,33.4751184696431,AF
-274.5816538337917,-97.92413836256563,-159.50463753427653,-121.42014019096449,71.79715931514399,AF
-505.8017139140538,71.40626715995127,-129.7541099297939,-4.902403749403671,234.64403663445927,AF
-299.7758956681633,-242.7916677407415,-262.67187653022046,-250.36489031026161,23.158242495551853,AF
-269.35188050087226,-144.01302017470886,-187.71539368417004,-160.68814687097662,50.93800710997935,AF
-247.60783142281414,-102.53680470939925,-153.10840298126718,-121.74821264009623,58.96903187003374,AF
-542.3406366089836,116.16389712252241,-113.2996955364934,28.392834141747752,267.6146229465822,AF
-363.1343432245777,-208.14064759348327,-262.19311157982446,-228.00040709906318,63.080583462834575,AF
-267.6536703978204,-182.0825903946265,-211.93203714511728,-193.3910601122681,34.786728354012126,AF
-235.58261267413172,-124.88549485159055,-163.48134143304654,-139.72688741360474,44.97551781946967,AF
-430.7571752541038,28.553452837829504,-131.49852673219212,-33.145640216992845,186.6087831743521,AF
-313.83715629679335,-190.206682679998,-233.3397152759449,-206.24430948107917,50.28509809299335,AF
-267.5803270875299,-157.84684414085154,-196.1137551953132,-172.40738931965458,44.59985688718958,AF
-249.35672986547598,-108.29443733182792,-157.46965608960141,-127.05031004020672,57.33146588056304,AF
-485.36884187754214,80.62878354969331,-116.6018571866767,5.3631023662517165,230.04202584843307,AF
-395.69303018574664,-144.97934742968675,-232.36680899925946,-177.66585129295802,101.96864076282478,AF
-291.1943279042948,-185.42718202288484,-222.29849110187214,-199.47365298907997,42.98809883077941,AF
-288.041169544491,-123.23405098343979,-180.71660751944802,-145.63928055372645,66.92683303935428,AF
-424.69626318162483,-29.49450593997223,-167.22529919395026,-81.33100474783893,160.69515086548662,AF
-304.9137308923459,-171.07272570169096,-217.73871222750336,-189.16707412773303,54.36781293198721,AF
-250.66806229272962,-138.3286948470168,-177.49972459134403,-153.38261770317175,45.64613561663019,AF
-430.93739589671867,22.959796509535355,-135.22826113568337,-37.700633409147784,184.44603273016813,AF
-305.1234454023663,-185.84662074604046,-227.4414106825146,-201.26764981358457,48.52172373311878,AF
-254.93307947199585,-245.97361933905628,-249.13177815396804,-247.43606502073726,3.7088090963331015,AF
-203.3732160963454,-148.53682454630086,-167.65555498040095,-155.8157317132492,22.28795607178844,AF
-489.3494593159959,117.34519723101948,-94.06229820890252,36.62265284857133,246.57803196933955,AF
-275.10790554685803,-230.7897296039336,-246.2546551261814,-236.602314773646,18.056917747996675,AF
-234.31098088242408,-143.91176862691609,-175.45722455659848,-156.32381124051702,36.69658709781759,AF
-367.92642171782893,-13.37407090773936,-136.9414995514158,-59.10863834097623,144.25213471748327,AF
-244.34961597275088,-152.08695361478755,-184.26183648680856,-164.3661045143374,37.49830642885461,AF
-224.48315765052382,-101.72746756637345,-144.52928052931372,-118.19735742286184,49.87454027281921,AF
-479.90953147570883,80.9169039221244,-114.55575176195649,7.273462535483206,228.0338772962602,AF
-273.12804270214815,-229.5144125629123,-244.72497999517054,-235.39284939100497,17.716211621868624,AF
-232.1517799322542,-134.81256642988754,-168.73165562583526,-147.80532274375088,39.55619411632329,AF
-261.1860035325261,-95.9173687025339,-153.53155356974145,-117.8270303070128,67.17627736342035,AF
-554.8616182422281,107.23469004645308,-123.48830583112719,19.14013897321199,269.09220076172994,AF
-401.0118008341741,-202.36462743069515,-271.6239310495856,-227.94011361846802,80.82574717469869,AF
-276.5792884281842,-209.5964925790501,-232.9450664990936,-218.5470994315259,27.22073964258524,AF
-502.706849852851,51.17451945473457,-141.82360425683038,-22.643644386942423,225.1008255677417,AF
-276.56853644836224,-252.11848683925308,-260.6711206187486,-255.35990432475052,9.933873257189363,AF
-238.7250860432708,-153.2228074109627,-183.0466614964041,-164.69540920822658,34.736958850597965,AF
-376.3658066934214,-32.7465350156002,-152.53825929339172,-79.34157422500813,139.55262165969702,AF
-338.0170011973412,-146.91141094235368,-213.5463475750663,-171.4609901370201,77.78810470160495,AF
-273.3179694771777,-157.3982942139339,-197.79852431040445,-172.81619174667378,47.11280048562751,AF
-462.737690453443,11.235364938872651,-153.93118990246114,-52.6798299818565,192.53928498230184,AF
-333.7095603933127,-282.4528646567356,-300.35774701168486,-289.3867510603933,20.931155649967554,AF
-277.0043051636337,-172.1552618720271,-208.7175115225889,-186.1448706984996,42.609292033747174,AF
-342.47589309439564,-77.79292652340683,-170.0898054459889,-113.65258112948344,107.49701204998678,AF
-236.56187278071232,-207.4871994347861,-217.67439457752118,-211.5015992015218,11.862622235449017,AF
-269.01362383310027,-100.58764395171276,-159.31783050771182,-123.2559119590864,68.42162231038124,AF
-222.3917822387226,-129.31561168107356,-161.7567681644059,-141.7272190450172,37.82305787355698,AF
-465.13933835988615,50.45302413355735,-129.27537064722495,-19.371138476252774,209.41018777369896,AF
-523.0055841771676,-88.23321792923616,-239.75010881766949,-144.7841294986591,176.83827855897624,AF
-293.1630215739971,-272.643756626017,-279.8067324267048,-275.73397384739496,8.303269069930202,AF
-518.0575965653234,40.874890778292546,-153.88744782538342,-33.45466868104197,227.17113746167232,AF
-295.3686006413137,-249.35069471176556,-279.32548844627416,-289.375256254334,18.760637700231566,AF
