Time,II,PLETH
11:22:44.702,13.47,-78
11:22:44.702,10.24,-77
11:22:44.738,6.76,-75
11:22:44.738,3.5,-74
11:22:44.772,47.3,-73
11:22:44.805,52.02,-75
11:22:44.805,-2.25,-74
11:22:44.839,-17.46,-74
11:22:44.888,-15.73,-73
11:22:44.888,-14.45,-75
11:22:44.888,-13.17,-75
11:22:44.937,-11.77,-75
11:22:44.937,-9.28,-79
11:22:44.971,-6.27,-89
11:22:44.971,-2.57,-102
11:22:45.005,0.72,-115
11:22:45.005,3.44,-126
11:22:45.054,5.74,-136
11:22:45.054,8.58,-144
11:22:45.105,9.96,-152
11:22:45.105,7.17,-157
11:22:45.105,4.39,-161
11:22:45.154,2.24,-165
11:22:45.154,1.01,-166
11:22:45.188,1.34,-165
11:22:45.188,3.4,-161
11:22:45.222,6.82,-157
11:22:45.222,11.28,-152
11:22:45.271,16.65,-145
11:22:45.271,20.81,-139
11:22:45.305,22.34,-133
11:22:45.305,21.82,-129
11:22:45.354,19.13,-124
11:22:45.354,15.8,-120
11:22:45.388,12.6,-114
11:22:45.388,9.81,-110
11:22:45.421,7,-105
11:22:45.421,4.14,-103
11:22:45.455,2.44,-100
11:22:45.488,1.91,-98
11:22:45.488,1.64,-95
11:22:45.537,1.24,-93
11:22:45.537,0.75,-90
11:22:45.537,0.8,-89
11:22:45.573,0.84,-86
11:22:45.62,0.71,-86
11:22:45.62,0.6,-84
11:22:45.62,0.92,-84
11:22:45.669,1.93,-84
11:22:45.669,1.16,-84
11:22:45.703,-0.15,-83
11:22:45.703,-1.14,-83
11:22:45.738,-0.84,-82
11:22:45.787,33.02,-82
11:22:45.787,-20.25,-81
11:22:45.787,-28.63,-78
11:22:45.822,-27.6,-75
11:22:45.822,-26.5,-77
11:22:45.855,-25.29,-77
11:22:45.904,-24.56,-76
11:22:45.904,-23.27,-79
11:22:45.904,-20.87,-87
11:22:45.954,-16.4,-99
11:22:45.954,-11.8,-111
11:22:45.988,-7.62,-123
11:22:45.988,-1.2,-133
11:22:46.046,2.59,-143
11:22:46.046,3.74,-149
11:22:46.046,5.32,-155
11:22:46.09,6.25,-160
11:22:46.09,6.17,-163
11:22:46.138,5.65,-166
11:22:46.138,5.28,-166
11:22:46.171,5.02,-164
11:22:46.171,5.77,-161
11:22:46.205,8.34,-158
11:22:46.205,12.68,-153
11:22:46.238,17.11,-146
11:22:46.238,19.85,-141
11:22:46.271,20.77,-136
11:22:46.321,21.53,-130
11:22:46.321,20.78,-125
11:22:46.321,20.03,-118
11:22:46.355,18.49,-110
11:22:46.389,16.6,-107
11:22:46.389,15.43,-103
11:22:46.437,14.69,-101
11:22:46.437,14.77,-99
11:22:46.471,13.5,-98
11:22:46.471,13.89,-95
11:22:46.505,13.91,-93
11:22:46.505,13.74,-92
11:22:46.538,13.61,-88
11:22:46.538,13.67,-85
11:22:46.571,14.27,-84
11:22:46.62,15.39,-82
11:22:46.62,15.3,-83
11:22:46.62,12.67,-83
11:22:46.669,8.45,-82
11:22:46.669,2.77,-80
11:22:46.703,26.77,-80
11:22:46.703,85.67,-79
11:22:46.738,-42.66,-78
11:22:46.738,-36.45,-78
11:22:46.771,-36.18,-78
11:22:46.82,-34.55,-78
11:22:46.82,-32.94,-78
11:22:46.82,-31.59,-77
11:22:46.855,-30.44,-77
11:22:46.888,-28.78,-85
11:22:46.888,-25.33,-95
11:22:46.937,-19.61,-106
11:22:46.937,-14.38,-115
11:22:46.971,-10.16,-125
11:22:46.971,-7.68,-135
11:22:47.005,-5.71,-142
11:22:47.005,-4.67,-149
11:22:47.054,-4.45,-155
11:22:47.054,-5.63,-160
11:22:47.089,-6.82,-160
11:22:47.089,-7.16,-161
11:22:47.138,-6.64,-159
11:22:47.138,-4.92,-156
11:22:47.138,-1.24,-152
11:22:47.188,3.59,-145
11:22:47.188,8.93,-138
11:22:47.221,11.96,-133
11:22:47.221,12.43,-128
11:22:47.271,11.96,-124
11:22:47.271,11.15,-118
11:22:47.32,10.32,-113
11:22:47.32,9.22,-107
11:22:47.32,8.35,-103
11:22:47.356,7.48,-100
11:22:47.356,6.32,-95
11:22:47.402,5.41,-92
11:22:47.402,4.24,-90
11:22:47.436,3.34,-87
11:22:47.436,2.98,-84
11:22:47.471,2.75,-82
11:22:47.505,2.8,-79
11:22:47.505,3.35,-77
11:22:47.538,3.85,-74
11:22:47.538,5.02,-73
11:22:47.587,8.07,-72
11:22:47.587,7.34,-72
11:22:47.624,4.27,-73
11:22:47.624,2.66,-72
11:22:47.67,0.33,-72
11:22:47.67,44.38,-73
11:22:47.703,30.01,-74
11:22:47.703,-13,-73
11:22:47.738,-18,-72
11:22:47.738,-16.29,-71
11:22:47.787,-16.16,-70
11:22:47.787,-16.42,-69
11:22:47.822,-15.82,-71
11:22:47.822,-13.74,-77
11:22:47.87,-10.13,-86
11:22:47.87,-6.48,-97
11:22:47.905,-4.1,-107
11:22:47.905,-1.25,-118
11:22:47.937,1.7,-129
11:22:47.937,3.89,-138
11:22:47.987,5.09,-146
11:22:47.987,6.41,-155
11:22:48.021,8.51,-161
11:22:48.021,10.41,-166
11:22:48.055,12.71,-168
11:22:48.088,15.02,-167
11:22:48.088,19.12,-166
11:22:48.122,25.22,-163
11:22:48.122,31.26,-159
11:22:48.155,35.87,-151
11:22:48.155,36.93,-144
11:22:48.204,37.33,-135
11:22:48.204,36.06,-126
11:22:48.238,33.08,-120
11:22:48.238,27.45,-115
11:22:48.287,19.5,-111
11:22:48.287,14.17,-108
11:22:48.321,9.38,-104
11:22:48.321,5.69,-100
11:22:48.356,2.11,-96
11:22:48.356,0.71,-93
11:22:48.405,-0.67,-89
11:22:48.405,-2.13,-86
11:22:48.454,-3.07,-84
11:22:48.454,-3.93,-81
11:22:48.454,-4.78,-80
11:22:48.489,-4.84,-78
11:22:48.537,-4.23,-76
11:22:48.537,-2.25,-74
11:22:48.537,-0.13,-74
11:22:48.571,-3.77,-73
11:22:48.605,-6.34,-72
11:22:48.605,-9.41,-71
11:22:48.652,15.62,-71
11:22:48.652,72.5,-71
11:22:48.687,-38.71,-70
11:22:48.687,-36.21,-70
11:22:48.722,-32.86,-69
11:22:48.722,-30.59,-69
11:22:48.755,-29.53,-68
11:22:48.755,-27.99,-69
11:22:48.804,-27.33,-71
11:22:48.804,-26.1,-75
11:22:48.838,-24.05,-85
11:22:48.838,-19.73,-98
11:22:48.871,-15.95,-110
11:22:48.905,-11.05,-122
11:22:48.905,-8.61,-133
11:22:48.938,-6.66,-144
11:22:48.938,-5.27,-151
11:22:48.987,-5.52,-158
11:22:48.987,-5.11,-162
11:22:49.021,-5.32,-166
11:22:49.021,-5.26,-166
11:22:49.071,-4.51,-164
11:22:49.071,-2.42,-160
11:22:49.105,2.92,-154
11:22:49.105,11.99,-146
11:22:49.139,18.91,-137
11:22:49.139,19.52,-130
11:22:49.187,19.32,-122
11:22:49.187,17.79,-114
11:22:49.222,15.72,-106
11:22:49.222,12.76,-102
11:22:49.255,10.91,-97
11:22:49.255,9.85,-94
11:22:49.304,8.62,-90
11:22:49.304,8.43,-85
11:22:49.338,8.32,-82
11:22:49.338,8.26,-79
11:22:49.387,8.73,-76
11:22:49.387,8.78,-74
11:22:49.421,9.45,-74
11:22:49.421,9.91,-72
11:22:49.471,11.05,-71
11:22:49.471,12.88,-70
11:22:49.505,14.67,-71
11:22:49.505,14.46,-72
11:22:49.538,11.28,-72
11:22:49.538,9.72,-72
11:22:49.587,8.11,-71
11:22:49.587,57.31,-70
11:22:49.635,5.8,-70
11:22:49.635,-28.31,-70
11:22:49.635,-20.77,-69
11:22:49.688,-17.25,-71
11:22:49.688,-14.68,-72
11:22:49.721,-13.1,-73
11:22:49.721,-11.96,-75
11:22:49.756,-10.34,-78
11:22:49.756,-8.59,-85
11:22:49.804,-6.05,-96
11:22:49.804,-3.07,-107
11:22:49.855,-0.24,-117
11:22:49.855,1.89,-126
11:22:49.855,3.08,-137
11:22:49.888,4.39,-146
11:22:49.921,5.22,-155
11:22:49.921,5.44,-162
11:22:49.97,5.57,-167
11:22:49.97,5.46,-169
11:22:50.021,5.38,-169
11:22:50.021,5.94,-167
11:22:50.021,7.51,-164
11:22:50.067,10.61,-157
11:22:50.067,14.33,-148
11:22:50.104,17.15,-138
11:22:50.104,18.74,-128
11:22:50.137,18.47,-121
11:22:50.137,16.93,-116
11:22:50.185,14.23,-110
11:22:50.185,10.5,-106
11:22:50.219,6.47,-102
11:22:50.219,3.54,-97
11:22:50.253,2.03,-94
11:22:50.253,0.55,-92
11:22:50.288,0.02,-89
11:22:50.337,-0.26,-86
11:22:50.337,-0.44,-84
11:22:50.337,-0.55,-82
11:22:50.371,-0.45,-81
11:22:50.371,-0.38,-80
11:22:50.42,-0.19,-79
11:22:50.42,0.25,-76
11:22:50.454,1.29,-75
11:22:50.454,3.49,-75
11:22:50.488,3.94,-75
11:22:50.521,1.66,-75
11:22:50.521,0.14,-74
11:22:50.571,-2.17,-74
11:22:50.571,36.4,-75
11:22:50.605,39.31,-75
11:22:50.605,-2.74,-74
11:22:50.656,-19.46,-74
11:22:50.656,-19.13,-76
11:22:50.656,-17.79,-77
11:22:50.705,-15.35,-78
11:22:50.705,-12.58,-77
11:22:50.754,-10.38,-81
11:22:50.754,-7.57,-87
11:22:50.754,-4.95,-97
11:22:50.788,-2.98,-107
11:22:50.788,-0.75,-119
11:22:50.822,1.4,-130
11:22:50.872,3.1,-140
11:22:50.872,4.12,-149
11:22:50.872,5.33,-158
11:22:50.905,6.13,-165
11:22:50.938,5.82,-170
11:22:50.938,5.63,-173
11:22:50.987,5.91,-174
11:22:50.987,6.11,-172
11:22:51.021,6.61,-168
11:22:51.021,8.32,-160
11:22:51.07,10.58,-152
11:22:51.07,12.68,-142
11:22:51.104,14.19,-133
11:22:51.104,12.46,-125
11:22:51.138,10.29,-119
11:22:51.138,5.91,-113
11:22:51.171,2.41,-107
11:22:51.171,0.46,-102
11:22:51.22,-0.5,-99
11:22:51.22,-0.66,-95
11:22:51.254,-0.75,-92
11:22:51.254,-0.17,-88
11:22:51.289,0.49,-85
11:22:51.338,0.82,-83
11:22:51.338,2.25,-81
11:22:51.338,3.47,-79
11:22:51.372,11.55,-77
11:22:51.372,22.7,-77
11:22:51.42,29.09,-75
11:22:51.42,32.38,-74
11:22:51.454,25.62,-74
11:22:51.454,15.68,-73
11:22:51.488,7.41,-72
11:22:51.521,3.64,-70
11:22:51.521,66.71,-71
11:22:51.571,11.17,-71
11:22:51.571,-40.03,-71
11:22:51.571,-33.15,-70
11:22:51.605,-32.45,-68
11:22:51.638,-33.48,-68
11:22:51.638,-34.33,-66
11:22:51.686,-33.64,-66
11:22:51.686,-32.13,-70
11:22:51.721,-30.03,-78
11:22:51.721,-26.33,-87
11:22:51.755,-19.57,-98
11:22:51.755,-12.5,-110
11:22:51.804,-6.16,-122
11:22:51.804,-0.65,-133
11:22:51.838,3.87,-142
11:22:51.838,4.43,-152
11:22:51.871,4.63,-157
11:22:51.871,4.73,-163
11:22:51.92,5.01,-165
11:22:51.92,5.61,-166
11:22:51.954,6.71,-163
11:22:51.954,9.18,-156
11:22:51.988,13.71,-147
11:22:51.988,18.66,-144
11:22:52.037,21.24,-138
11:22:52.037,20.71,-133
11:22:52.071,17.25,-130
11:22:52.071,12.33,-127
11:22:52.12,6.52,-121
11:22:52.12,2.15,-117
11:22:52.154,-0.85,-113
11:22:52.154,-3.12,-108
11:22:52.19,-4.27,-104
11:22:52.238,-5.2,-100
11:22:52.238,-5.74,-96
11:22:52.238,-5.81,-94
11:22:52.288,-5.21,-91
11:22:52.288,-4.31,-89
11:22:52.288,-3.31,-88
11:22:52.321,-1.98,-86
11:22:52.37,-0.6,-85
11:22:52.37,1.92,-84
11:22:52.37,6.54,-84
11:22:52.404,11.68,-82
11:22:52.438,9.88,-81
11:22:52.438,6.71,-80
11:22:52.471,6,-78
11:22:52.471,9.61,-78
11:22:52.504,72.25,-81
11:22:52.538,-15.8,-82
11:22:52.538,-16.89,-83
11:22:52.571,-13.42,-83
11:22:52.571,-10.47,-83
11:22:52.618,-7.69,-84
11:22:52.618,-5.33,-84
11:22:52.652,-2.83,-85
11:22:52.652,-0.94,-88
11:22:52.685,1.61,-95
11:22:52.719,4.44,-103
11:22:52.719,6.67,-111
11:22:52.754,9.48,-121
11:22:52.754,12.88,-130
11:22:52.788,14.63,-136
11:22:52.788,15.15,-142
11:22:52.837,14.5,-147
11:22:52.837,13.84,-151
11:22:52.889,13.13,-152
11:22:52.889,12.13,-152
11:22:52.935,11.33,-150
11:22:52.935,12.25,-145
11:22:52.935,14.23,-137
11:22:52.985,17.9,-127
11:22:52.985,22.39,-119
11:22:53.02,24.51,-109
11:22:53.02,23.91,-101
11:22:53.054,21.4,-96
11:22:53.054,16.92,-93
11:22:53.088,10.69,-93
11:22:53.088,4.64,-93
11:22:53.137,-0.45,-91
11:22:53.137,-4.3,-94
11:22:53.171,-9.35,-94
11:22:53.171,-14.12,-93
11:22:53.205,-18.99,-92
11:22:53.253,-22.46,-92
11:22:53.253,-25.9,-92
11:22:53.253,-29.06,-91
11:22:53.287,-30.76,-90
11:22:53.287,-29.72,-91
11:22:53.321,-28.19,-92
11:22:53.371,-25.22,-93
11:22:53.371,-19.01,-93
11:22:53.371,-16.5,-94
11:22:53.417,-17.14,-93
11:22:53.417,-15.11,-90
11:22:53.454,-13.33,-87
11:22:53.454,28.48,-83
11:22:53.5,23.99,-82
11:22:53.5,-10.11,-82
11:22:53.547,-22.8,-85
11:22:53.547,-20.91,-87
11:22:53.593,-17.71,-92
11:22:53.593,-13.45,-95
11:22:53.593,-7.67,-98
11:22:53.64,-2.23,-103
11:22:53.64,4.56,-111
11:22:53.685,11.33,-120
11:22:53.685,13.89,-131
11:22:53.733,14.39,-141
11:22:53.733,15.59,-150
11:22:53.733,16.03,-159
11:22:53.779,16.28,-165
11:22:53.779,16.44,-172
11:22:53.826,15.78,-175
11:22:53.826,15.2,-180
11:22:53.873,15.16,-180
11:22:53.873,14.78,-176
11:22:53.873,14.65,-171
11:22:53.92,15.98,-164
11:22:53.92,18.24,-157
11:22:53.968,21.29,-150
11:22:53.968,24.99,-140
11:22:53.968,26.28,-130
11:22:54.002,25.11,-120
11:22:54.037,21.53,-113
11:22:54.037,18.07,-108
11:22:54.072,14.18,-103
11:22:54.072,11.4,-99
11:22:54.12,9.13,-94
11:22:54.12,7.11,-90
11:22:54.154,4.83,-87
11:22:54.154,3.02,-85
11:22:54.203,1.58,-82
11:22:54.203,0.72,-80
11:22:54.254,0.51,-76
11:22:54.254,0.14,-74
11:22:54.254,0.11,-74
11:22:54.287,-0.27,-73
11:22:54.287,1.57,-72
11:22:54.321,3.55,-71
11:22:54.37,0.84,-71
11:22:54.37,-2.81,-70
11:22:54.37,-4.58,-70
11:22:54.404,-6.99,-69
11:22:54.436,45.63,-69
11:22:54.436,0.92,-70
11:22:54.471,-40.26,-70
11:22:54.471,-35.88,-70
11:22:54.52,-30.91,-70
11:22:54.52,-27.36,-73
11:22:54.555,-23.94,-73
11:22:54.555,-21.29,-74
11:22:54.603,-18.26,-78
11:22:54.603,-14.8,-86
11:22:54.653,-12.29,-97
11:22:54.653,-7.7,-112
11:22:54.653,-4.59,-123
11:22:54.702,-2.59,-134
11:22:54.702,-0.8,-145
11:22:54.738,-0.15,-154
11:22:54.738,0.19,-161
11:22:54.787,0.4,-166
11:22:54.787,0.31,-170
11:22:54.787,0.07,-172
11:22:54.821,0.06,-172
11:22:54.855,0.64,-170
11:22:54.855,2.39,-166
11:22:54.903,6.14,-160
11:22:54.903,11.89,-153
11:22:54.938,18.32,-143
11:22:54.938,21.87,-134
11:22:54.97,21.46,-126
11:22:54.97,20.29,-119
11:22:55.004,17.07,-113
11:22:55.004,13.94,-108
11:22:55.053,10.67,-102
11:22:55.053,8.26,-100
11:22:55.088,6.56,-97
11:22:55.088,4.9,-93
11:22:55.121,4.24,-91
11:22:55.154,3.88,-91
11:22:55.154,3.66,-86
11:22:55.188,3.73,-85
11:22:55.188,4.14,-84
11:22:55.221,4.48,-83
11:22:55.27,4.75,-82
11:22:55.27,5.3,-81
11:22:55.27,6.7,-81
11:22:55.304,8.24,-80
11:22:55.337,6.18,-79
11:22:55.337,3.15,-79
11:22:55.371,1.16,-80
11:22:55.371,4.43,-80
11:22:55.404,63.8,-81
11:22:55.437,-29.33,-80
11:22:55.437,-29.03,-80
11:22:55.487,-27.08,-80
11:22:55.487,-24.62,-81
11:22:55.521,-22.01,-79
11:22:55.521,-20.42,-80
11:22:55.569,-18.49,-83
11:22:55.569,-15.48,-89
11:22:55.569,-10.93,-97
11:22:55.62,-7.28,-110
11:22:55.62,-4.44,-122
11:22:55.652,-1.71,-134
11:22:55.652,-0.19,-147
11:22:55.701,1.68,-160
11:22:55.701,2.86,-167
11:22:55.735,3.54,-173
11:22:55.735,3.95,-179
11:22:55.771,4.21,-180
11:22:55.771,4.37,-181
11:22:55.804,5.05,-179
11:22:55.853,6.86,-174
11:22:55.853,10.78,-167
11:22:55.853,16.48,-160
11:22:55.887,21.66,-152
11:22:55.887,24.85,-143
11:22:55.937,24.47,-134
11:22:55.937,23.33,-125
11:22:55.971,21.69,-116
11:22:55.971,19.55,-111
11:22:56.02,16.92,-107
11:22:56.02,14.3,-103
11:22:56.055,12.23,-100
11:22:56.055,9.15,-95
11:22:56.103,6.25,-92
11:22:56.103,3.69,-90
11:22:56.137,2.21,-87
11:22:56.137,1.08,-84
11:22:56.187,0.1,-83
11:22:56.187,-0.52,-81
11:22:56.221,0.14,-80
11:22:56.221,1.34,-79
11:22:56.254,3.67,-78
11:22:56.254,8.12,-77
11:22:56.302,8.94,-76
11:22:56.302,4.51,-75
11:22:56.338,2.09,-73
11:22:56.338,-1.19,-74
11:22:56.387,35.71,-74
11:22:56.387,62.49,-75
11:22:56.387,-24.13,-75
11:22:56.421,-24.01,-74
11:22:56.47,-24.01,-75
11:22:56.47,-22.39,-75
11:22:56.47,-20.63,-75
11:22:56.504,-19.41,-75
11:22:56.554,-17.72,-79
11:22:56.554,-13.9,-86
11:22:56.554,-8.56,-96
11:22:56.587,-3.91,-108
11:22:56.587,3.36,-120
11:22:56.637,7,-133
11:22:56.637,8.91,-144
11:22:56.669,12.55,-157
11:22:56.669,15.78,-165
11:22:56.718,16.73,-172
11:22:56.718,16.83,-176
11:22:56.754,14.52,-180
11:22:56.754,12.7,-180
11:22:56.788,9.42,-177
11:22:56.788,8.45,-172
11:22:56.837,7.97,-166
11:22:56.837,7.7,-156
11:22:56.871,8.23,-145
11:22:56.871,7.96,-136
11:22:56.904,6.77,-127
11:22:56.953,3.93,-121
11:22:56.953,-0.87,-114
11:22:56.953,-7.71,-109
11:22:57.006,-13.18,-105
11:22:57.006,-16.72,-102
11:22:57.006,-18.25,-98
11:22:57.053,-19.68,-93
11:22:57.053,-20.48,-89
11:22:57.088,-20.93,-86
11:22:57.088,-20.44,-83
11:22:57.122,-19.64,-81
11:22:57.17,-18.29,-77
11:22:57.17,-14.95,-73
11:22:57.17,-8.93,-70
11:22:57.205,0.93,-70
11:22:57.205,10.52,-70
11:22:57.253,7.77,-70
11:22:57.253,2.72,-70
11:22:57.288,2.36,-69
11:22:57.288,1.55,-67
11:22:57.337,43.02,-69
11:22:57.337,16.88,-70
11:22:57.371,-17.87,-72
11:22:57.371,-17.17,-73
11:22:57.404,-14.75,-75
11:22:57.453,-12.78,-75
11:22:57.453,-11.34,-75
11:22:57.453,-10.19,-76
11:22:57.504,-7.62,-81
11:22:57.504,-2.66,-89
11:22:57.504,-0.05,-103
11:22:57.552,1.23,-117
11:22:57.552,2.21,-131
11:22:57.588,4.64,-146
11:22:57.588,7.26,-158
11:22:57.637,8.69,-165
11:22:57.637,8.8,-171
11:22:57.673,7.28,-175
11:22:57.673,6.32,-178
11:22:57.72,6.79,-181
11:22:57.72,7.33,-182
11:22:57.768,8.41,-179
11:22:57.768,11.35,-173
11:22:57.768,16.53,-168
11:22:57.804,21.4,-160
11:22:57.804,25.11,-151
11:22:57.853,25.98,-144
11:22:57.853,24.22,-137
11:22:57.888,21.37,-131
11:22:57.888,17.35,-126
11:22:57.936,13.67,-122
11:22:57.936,11.58,-118
11:22:57.971,10.56,-112
11:22:57.971,10.04,-107
11:22:58.004,8.92,-102
11:22:58.004,7.26,-97
11:22:58.054,7.18,-97
11:22:58.054,7.86,-95
11:22:58.087,9.07,-94
11:22:58.087,10.89,-91
11:22:58.121,12.77,-89
11:22:58.17,14.18,-86
11:22:58.17,14.76,-85
11:22:58.17,15.65,-81
11:22:58.204,17.88,-78
11:22:58.204,15.29,-76
11:22:58.237,9.26,-74
11:22:58.271,4.69,-72
11:22:58.271,0.46,-72
11:22:58.32,61.72,-72
11:22:58.32,2.04,-70
11:22:58.366,-33.76,-70
11:22:58.366,-32.32,-71
11:22:58.366,-32.65,-72
11:22:58.403,-33.12,-71
11:22:58.403,-32.8,-72
11:22:58.451,-32.38,-74
11:22:58.451,-31.42,-79
11:22:58.486,-28.44,-88
11:22:58.486,-22.35,-102
11:22:58.52,-16.31,-117
11:22:58.57,-10.92,-130
11:22:58.57,-7.36,-141
11:22:58.57,-3.47,-154
11:22:58.604,-1.41,-161
11:22:58.604,-0.45,-169
11:22:58.653,0.03,-175
11:22:58.653,-0.53,-179
11:22:58.688,-0.64,-181
11:22:58.688,-1.13,-180
11:22:58.737,-0.49,-177
11:22:58.737,0.88,-171
11:22:58.771,4.26,-161
11:22:58.771,9.02,-152
11:22:58.804,14.06,-141
11:22:58.804,15.51,-130
11:22:58.838,16.09,-121
11:22:58.87,16.06,-113
11:22:58.87,14.38,-106
11:22:58.904,12.54,-102
11:22:58.904,11.09,-98
11:22:58.954,10.1,-93
11:22:58.954,9.49,-89
11:22:58.988,9.36,-85
11:22:58.988,9.07,-82
11:22:59.035,9.25,-80
11:22:59.035,9.21,-78
11:22:59.068,9.33,-77
11:22:59.068,9.28,-75
11:22:59.101,9.37,-73
11:22:59.101,9.33,-72
11:22:59.137,9.74,-72
11:22:59.171,10.7,-71
11:22:59.171,10.38,-69
11:22:59.204,8.17,-69
11:22:59.204,6.13,-69
11:22:59.253,3.12,-70
11:22:59.253,48.64,-71
11:22:59.301,28.15,-71
11:22:59.301,-24.66,-70
11:22:59.301,-23.24,-69
11:22:59.336,-21.12,-69
11:22:59.386,-20.65,-69
11:22:59.386,-17.6,-69
11:22:59.386,-12.39,-68
11:22:59.436,-9.35,-70
11:22:59.436,-6.57,-80
11:22:59.47,-5.92,-94
11:22:59.47,-2.36,-108
11:22:59.504,0.62,-123
11:22:59.504,2.84,-136
11:22:59.537,4.46,-148
11:22:59.586,5.71,-160
11:22:59.586,6.13,-168
11:22:59.586,5.02,-175
11:22:59.621,3.64,-178
11:22:59.621,1.99,-179
11:22:59.668,0.43,-179
11:22:59.668,-0.03,-177
11:22:59.701,1.05,-171
11:22:59.701,2.67,-162
11:22:59.737,5.2,-151
11:22:59.77,7.27,-140
11:22:59.77,8.62,-131
11:22:59.804,8.74,-122
11:22:59.804,8.04,-115
11:22:59.853,6.56,-109
11:22:59.853,5.27,-105
11:22:59.893,4.61,-100
11:22:59.893,4.45,-97
11:22:59.937,4.35,-93
11:22:59.937,4.1,-91
11:22:59.987,3.91,-87
11:22:59.987,3.6,-84
11:22:59.987,3.34,-82
11:23:00.021,3.29,-80
11:23:00.021,3.25,-79
11:23:00.07,3.34,-77
11:23:00.07,3.54,-77
11:23:00.12,4.33,-76
11:23:00.12,6.45,-76
11:23:00.154,7.43,-76
11:23:00.154,4.87,-76
11:23:00.187,2.15,-76
11:23:00.187,-1.72,-75
11:23:00.237,34.24,-76
11:23:00.237,60.49,-76
11:23:00.271,-22.72,-76
11:23:00.271,-28.38,-76
11:23:00.304,-26.96,-75
11:23:00.304,-25.28,-74
11:23:00.337,-24.43,-73
11:23:00.385,-23.36,-74
11:23:00.385,-22.07,-79
11:23:00.385,-19.06,-88
11:23:00.42,-14.92,-102
11:23:00.42,-10.98,-116
11:23:00.454,-7.35,-130
11:23:00.503,-3.14,-141
11:23:00.503,0.18,-152
11:23:00.503,3.21,-160
11:23:00.537,5.26,-169
11:23:00.57,6.32,-174
11:23:00.57,6.87,-177
11:23:00.604,7.47,-178
11:23:00.604,8.11,-176
11:23:00.653,9.76,-175
11:23:00.653,11.85,-170
11:23:00.688,15.23,-163
11:23:00.688,19.15,-153
11:23:00.735,23.06,-142
11:23:00.735,24.4,-133
11:23:00.768,23.14,-123
11:23:00.768,20.44,-117
11:23:00.804,16.14,-112
11:23:00.804,12.06,-106
11:23:00.853,9.27,-104
11:23:00.853,7.03,-100
11:23:00.888,4.66,-97
11:23:00.888,2.85,-94
11:23:00.92,1.82,-90
11:23:00.92,1.24,-87
11:23:00.97,0.9,-86
11:23:00.97,0.69,-84
11:23:01.003,0.55,-83
11:23:01.003,0.45,-83
11:23:01.037,0.7,-83
11:23:01.07,1.05,-80
11:23:01.07,2.33,-80
11:23:01.117,3.82,-80
11:23:01.117,2.24,-79
11:23:01.151,1.27,-79
11:23:01.151,1.48,-78
11:23:01.201,3.94,-76
11:23:01.201,51.63,-77
11:23:01.201,-24.96,-77
11:23:01.251,-25,-76
11:23:01.251,-23.58,-79
11:23:01.285,-21.84,-80
11:23:01.285,-20.82,-80
11:23:01.321,-19.94,-80
11:23:01.321,-19.67,-82
11:23:01.354,-19.03,-87
11:23:01.403,-17.63,-97
11:23:01.403,-15.29,-111
11:23:01.403,-11.5,-125
11:23:01.436,-7.12,-140
11:23:01.47,-0.61,-152
11:23:01.47,4.97,-161
11:23:01.52,7.07,-170
11:23:01.52,8.31,-177
11:23:01.52,8.9,-182
11:23:01.554,8.93,-187
11:23:01.588,8.72,-189
11:23:01.588,9.17,-187
11:23:01.636,10.12,-183
11:23:01.636,11.68,-176
11:23:01.671,14.52,-165
11:23:01.671,18.29,-154
11:23:01.704,20.29,-143
11:23:01.704,20.56,-132
11:23:01.758,19.23,-125
11:23:01.758,17.67,-120
11:23:01.758,15.28,-114
11:23:01.801,11.62,-109
11:23:01.801,10.11,-102
11:23:01.835,8.61,-97
11:23:01.871,7.73,-93
11:23:01.871,7.51,-89
11:23:01.905,7.39,-86
11:23:01.905,7.51,-85
11:23:01.936,8.13,-82
11:23:01.985,8.49,-80
11:23:01.985,8.59,-77
11:23:01.985,8.33,-76
11:23:02.02,8.43,-76
11:23:02.02,9.1,-75
11:23:02.07,10.48,-74
11:23:02.07,8.94,-73
11:23:02.103,6.13,-73
11:23:02.103,3.2,-73
11:23:02.137,0.75,-73
11:23:02.186,58.22,-74
11:23:02.186,-9.04,-72
11:23:02.186,-33.74,-72
11:23:02.218,-30.86,-72
11:23:02.218,-28.87,-72
11:23:02.267,-26.85,-75
11:23:02.267,-24.61,-75
11:23:02.318,-22.49,-76
11:23:02.318,-20.09,-80
11:23:02.352,-15.5,-92
11:23:02.352,-8.89,-107
11:23:02.387,-3.14,-120
11:23:02.387,1.13,-135
11:23:02.422,3.5,-149
11:23:02.422,4.55,-160
11:23:02.469,5.05,-168
11:23:02.469,4.47,-178
11:23:02.503,3.33,-183
11:23:02.503,2.44,-186
11:23:02.537,1.27,-188
11:23:02.537,0.37,-186
11:23:02.586,0.54,-182
11:23:02.586,1.53,-173
11:23:02.621,3.1,-163
11:23:02.621,5.07,-153
11:23:02.669,7.33,-142
11:23:02.669,8.63,-133
11:23:02.704,8.1,-124
11:23:02.704,6.42,-117
11:23:02.751,4.45,-111
11:23:02.751,2.95,-106
11:23:02.785,1.66,-102
11:23:02.785,0.52,-98
11:23:02.82,0.06,-94
11:23:02.82,-0.21,-91
11:23:02.853,-0.16,-88
11:23:02.888,0.42,-86
11:23:02.888,1.12,-82
