Time,II,PLETH
00:41:16.1,-1.18,-128
00:41:16.1,6.17,-133
00:41:16.1,8.4,-137
00:41:16.1,8.67,-140
00:41:16.2,15.51,-141
00:41:16.2,23.28,-139
00:41:16.2,23.12,-137
00:41:16.3,28.93,-135
00:41:16.3,33.34,-135
00:41:16.3,32.7,-136
00:41:16.3,19.74,-136
00:41:16.3,-27.4,-132
00:41:16.3,-228.35,-130
00:41:16.4,-268.1,-128
00:41:16.4,-188.21,-128
00:41:16.4,136.22,-127
00:41:16.4,236.01,-125
00:41:16.4,226.84,-122
00:41:16.5,208.18,-119
00:41:16.5,187.31,-118
00:41:16.5,173.08,-118
00:41:16.5,166.19,-119
00:41:16.5,155.09,-116
00:41:16.5,137.45,-117
00:41:16.6,113.16,-117
00:41:16.6,75.89,-118
00:41:16.6,26.1,-117
00:41:16.6,-21.75,-114
00:41:16.7,-67.83,-111
00:41:16.7,-107.69,-110
00:41:16.7,-130.32,-109
00:41:16.7,-130.08,-108
00:41:16.7,-125.22,-106
00:41:16.8,-118.4,-106
00:41:16.8,-102.59,-106
00:41:16.8,-85.21,-106
00:41:16.8,-77.99,-106
00:41:16.9,-72.7,-106
00:41:16.9,-61.78,-104
00:41:16.9,-52.02,-104
00:41:16.9,-38.49,-104
00:41:16.9,-24.9,-102
00:41:16.9,-12.93,-104
00:41:17,-5.16,-104
00:41:17,-6.24,-106
00:41:17,-6.55,-106
00:41:17,-3.93,-104
00:41:17,-0.33,-103
00:41:17,4.42,-103
00:41:17.1,13.19,-101
00:41:17.1,6.76,-100
00:41:17.1,38.19,-99
00:41:17.1,145.84,-100
00:41:17.2,193.84,-102
00:41:17.2,45.87,-102
00:41:17.2,-65.86,-103
00:41:17.2,-65.99,-101
00:41:17.2,-59.22,-99
00:41:17.2,-52.12,-99
00:41:17.3,-43.17,-99
00:41:17.3,-37.15,-99
00:41:17.3,-28.91,-101
00:41:17.3,-22.03,-106
00:41:17.3,-20.34,-113
00:41:17.4,-19.35,-119
00:41:17.4,-18.55,-125
00:41:17.4,-13.93,-129
00:41:17.4,-3.61,-133
00:41:17.4,13.98,-139
00:41:17.5,28.73,-142
00:41:17.5,37.82,-145
00:41:17.5,36.7,-144
00:41:17.5,33.04,-141
00:41:17.5,27.74,-137
00:41:17.6,28.85,-134
00:41:17.6,30.41,-134
00:41:17.6,30.27,-135
00:41:17.6,19.83,-135
00:41:17.7,-33.94,-134
00:41:17.7,-113.6,-133
00:41:17.7,-140.01,-129
00:41:17.7,-19.93,-127
00:41:17.7,146.95,-127
00:41:17.8,102.52,-126
00:41:17.8,107.99,-127
00:41:17.8,102.18,-124
00:41:17.8,92.94,-121
00:41:17.8,66.86,-120
00:41:17.9,54.77,-122
00:41:17.9,64.87,-121
00:41:17.9,71.21,-121
00:41:17.9,66.08,-119
00:41:18,55.18,-117
00:41:18,27.94,-115
00:41:18,-16.65,-115
00:41:18,-62.27,-117
00:41:18,-83.14,-119
00:41:18,-83.04,-122
00:41:18,-74.84,-121
00:41:18.1,-60.49,-120
00:41:18.1,-50.18,-116
00:41:18.1,-43.15,-114
00:41:18.1,-39.06,-113
00:41:18.1,-42,-113
00:41:18.2,-43.32,-116
00:41:18.2,-43.57,-115
00:41:18.2,-37.53,-113
00:41:18.2,-25.55,-112
00:41:18.3,-14.58,-114
00:41:18.3,-7.89,-114
00:41:18.3,-1.16,-115
00:41:18.3,1.14,-114
00:41:18.3,1.08,-112
00:41:18.4,5.06,-110
00:41:18.4,12.49,-109
00:41:18.4,17.05,-108
00:41:18.4,18.02,-103
00:41:18.4,17.64,-103
00:41:18.4,17.45,-103
00:41:18.5,16.87,-104
00:41:18.5,16.22,-105
00:41:18.5,15.49,-104
00:41:18.5,16.07,-102
00:41:18.5,17.62,-103
00:41:18.6,18.55,-101
00:41:18.6,16.52,-102
00:41:18.6,58.03,-102
00:41:18.6,189.58,-102
00:41:18.7,120.91,-102
00:41:18.7,-53.62,-101
00:41:18.7,-84.33,-101
00:41:18.7,-80.06,-102
00:41:18.7,-74.52,-102
00:41:18.7,-67.42,-104
00:41:18.8,-60.01,-102
00:41:18.8,-52.11,-102
00:41:18.8,-42.84,-104
00:41:18.9,-28.53,-108
00:41:18.9,-21.47,-115
00:41:18.9,-17.15,-122
00:41:18.9,-8.52,-128
00:41:19,6.21,-134
00:41:19,22.87,-137
00:41:19,32.77,-139
00:41:19,36.06,-141
00:41:19,34.07,-141
00:41:19,30.38,-142
00:41:19.1,27.15,-142
00:41:19.1,25.79,-141
00:41:19.1,32.39,-139
00:41:19.1,-11.27,-137
00:41:19.1,-247.5,-136
00:41:19.1,-269.12,-135
00:41:19.1,-241.76,-136
00:41:19.2,-36.71,-135
00:41:19.2,189.38,-133
00:41:19.2,290.7,-129
00:41:19.3,286.39,-125
00:41:19.3,264.92,-124
00:41:19.3,240.12,-124
00:41:19.3,215.63,-122
00:41:19.3,184.65,-119
00:41:19.3,159.51,-116
00:41:19.3,140.69,-117
00:41:19.4,118.41,-117
00:41:19.4,76.27,-115
00:41:19.4,11.96,-115
00:41:19.4,-49.53,-112
00:41:19.5,-98.09,-113
00:41:19.5,-132.07,-113
00:41:19.5,-152.25,-113
00:41:19.5,-147.63,-111
00:41:19.6,-144.56,-108
00:41:19.6,-138.78,-107
00:41:19.6,-127.17,-106
00:41:19.6,-107.68,-105
00:41:19.6,-88.46,-102
00:41:19.6,-74.34,-101
00:41:19.7,-61.17,-100
00:41:19.7,-52.39,-102
00:41:19.7,-44.87,-103
00:41:19.7,-40.34,-103
00:41:19.8,-34.59,-103
00:41:19.8,-27,-102
00:41:19.8,-19.15,-100
00:41:19.8,-11.6,-102
00:41:19.8,-4.98,-104
00:41:19.8,-0.02,-103
00:41:19.9,4.08,-103
00:41:19.9,6.92,-102
00:41:19.9,8.25,-102
00:41:19.9,12.5,-101
00:41:19.9,14.92,-99
00:41:19.9,15.76,-98
00:41:20,16.5,-97
00:41:20,16.93,-97
00:41:20,14.47,-97
00:41:20.1,23.58,-97
00:41:20.1,107.45,-97
00:41:20.1,184.4,-98
00:41:20.1,76.55,-98
00:41:20.1,-58.44,-99
00:41:20.2,-62.7,-99
00:41:20.2,-59.42,-99
00:41:20.2,-55.89,-99
00:41:20.2,-51.41,-99
00:41:20.2,-44.11,-98
00:41:20.3,-32.03,-98
00:41:20.3,-23.73,-100
00:41:20.3,-19.73,-107
00:41:20.3,-22.36,-112
00:41:20.3,-21.77,-120
00:41:20.3,-13.94,-127
00:41:20.4,-0.81,-134
00:41:20.4,10.73,-137
00:41:20.4,24.41,-140
00:41:20.4,29.48,-143
00:41:20.4,32.46,-142
00:41:20.4,29.51,-142
00:41:20.5,30.58,-140
00:41:20.5,32.82,-139
00:41:20.5,33.25,-138
00:41:20.5,32.6,-137
00:41:20.6,27.73,-135
00:41:20.6,-0.4,-133
00:41:20.6,-88.75,-130
00:41:20.6,-137.88,-129
00:41:20.6,-91.9,-129
00:41:20.6,86.31,-129
00:41:20.7,111.64,-125
00:41:20.7,104.15,-123
00:41:20.7,103.46,-120
00:41:20.7,101.66,-119
00:41:20.8,101.05,-120
00:41:20.8,99.23,-119
00:41:20.8,99.16,-116
00:41:20.8,98.12,-115
00:41:20.8,91.3,-115
00:41:20.9,68.82,-116
00:41:20.9,35.28,-115
00:41:20.9,3.72,-114
00:41:20.9,-23.2,-113
00:41:20.9,-46.36,-114
00:41:20.9,-73.29,-114
00:41:21,-92.45,-114
00:41:21,-92.12,-115
00:41:21,-83.42,-114
00:41:21,-67.91,-112
00:41:21.1,-52.35,-110
00:41:21.1,-40.36,-106
00:41:21.1,-34.24,-104
00:41:21.1,-35.22,-104
00:41:21.2,-35.93,-106
00:41:21.2,-36.27,-106
00:41:21.2,-35.42,-107
00:41:21.2,-33.51,-106
00:41:21.2,-29.02,-105
00:41:21.2,-25.57,-104
00:41:21.2,-17.88,-104
00:41:21.3,-5.92,-104
00:41:21.3,-1.52,-102
00:41:21.3,-0.22,-104
00:41:21.3,1.44,-103
00:41:21.4,3.44,-102
00:41:21.4,6.15,-101
00:41:21.4,9.18,-101
00:41:21.4,9.51,-100
00:41:21.4,23.14,-99
00:41:21.5,136.86,-98
00:41:21.5,226.53,-98
00:41:21.5,53.5,-99
00:41:21.5,-83.48,-99
00:41:21.5,-72.73,-99
00:41:21.6,-54.88,-100
00:41:21.6,-35.78,-101
00:41:21.6,-29.43,-100
00:41:21.6,-31.49,-99
00:41:21.7,-33.47,-99
00:41:21.7,-34.45,-100
00:41:21.7,-32.99,-106
00:41:21.7,-28.49,-114
00:41:21.7,-18.7,-123
00:41:21.7,-1.88,-130
00:41:21.7,15.38,-136
00:41:21.8,25.73,-138
00:41:21.8,36.07,-140
00:41:21.8,48.53,-143
00:41:21.9,52.1,-145
00:41:21.9,44.52,-144
00:41:21.9,37.54,-143
00:41:21.9,31.12,-139
00:41:21.9,31.05,-137
00:41:21.9,0.46,-134
00:41:21.9,-231.94,-133
00:41:22,-272.32,-131
00:41:22,-250.39,-130
00:41:22,-23.1,-130
00:41:22,219.66,-129
00:41:22.1,283.47,-126
00:41:22.1,287.46,-122
00:41:22.1,272.05,-120
00:41:22.1,246.27,-120
00:41:22.1,222.35,-119
00:41:22.2,201.58,-117
00:41:22.2,183.41,-115
00:41:22.2,158.67,-114
00:41:22.2,117.8,-115
00:41:22.2,52.47,-114
00:41:22.3,-12.21,-112
00:41:22.3,-76.28,-109
00:41:22.3,-132.31,-107
00:41:22.3,-171.89,-106
00:41:22.4,-188.55,-105
00:41:22.4,-183.16,-104
00:41:22.4,-169.73,-102
00:41:22.4,-148.29,-101
00:41:22.4,-122.29,-102
00:41:22.4,-103.6,-103
00:41:22.5,-88.66,-103
00:41:22.5,-77.87,-101
00:41:22.5,-58.15,-98
00:41:22.5,-34.9,-98
00:41:22.5,-19.16,-99
00:41:22.6,-9.96,-99
00:41:22.6,-6.27,-99
00:41:22.6,-4.65,-98
00:41:22.6,-2.01,-97
00:41:22.6,5.56,-98
00:41:22.6,17.05,-100
00:41:22.7,19.53,-100
00:41:22.7,19.28,-102
00:41:22.7,18.2,-102
00:41:22.7,16.01,-100
00:41:22.8,21.16,-99
00:41:22.8,23.86,-98
00:41:22.8,43.36,-96
00:41:22.8,144.41,-95
00:41:22.9,201.7,-96
00:41:22.9,68.97,-95
00:41:22.9,-58.02,-96
00:41:22.9,-55.21,-97
00:41:22.9,-52.9,-97
00:41:22.9,-49.88,-97
00:41:23,-45.68,-96
00:41:23,-39.41,-97
00:41:23,-35.04,-100
00:41:23,-34.53,-102
00:41:23,-34.34,-108
00:41:23.1,-33.17,-113
00:41:23.1,-29.22,-120
00:41:23.1,-16.25,-128
00:41:23.1,4.69,-134
00:41:23.1,12.96,-139
00:41:23.2,12.38,-141
00:41:23.2,14.23,-141
00:41:23.2,17.84,-140
00:41:23.2,20.86,-139
00:41:23.2,23.02,-138
00:41:23.3,25.73,-136
00:41:23.3,26.24,-134
00:41:23.3,24.62,-134
00:41:23.3,22.82,-133
00:41:23.3,12.21,-131
00:41:23.3,-30.43,-127
00:41:23.4,-98.87,-127
00:41:23.4,-154.72,-125
00:41:23.4,-89.14,-123
00:41:23.4,119.85,-121
00:41:23.5,125.73,-119
00:41:23.5,102.22,-116
00:41:23.5,92.34,-114
00:41:23.5,83.24,-115
00:41:23.5,77.63,-113
00:41:23.6,71.9,-112
00:41:23.6,71.43,-110
00:41:23.6,70.18,-108
00:41:23.6,68.15,-107
00:41:23.6,58.37,-107
00:41:23.6,29.1,-109
00:41:23.7,-19.19,-109
00:41:23.7,-53.82,-109
00:41:23.7,-78.32,-110
00:41:23.7,-83.43,-110
00:41:23.8,-79.83,-109
00:41:23.8,-67.92,-111
00:41:23.8,-57.96,-112
00:41:23.8,-51.8,-110
00:41:23.8,-46.39,-109
00:41:23.8,-38.87,-107
00:41:23.9,-29.98,-105
00:41:23.9,-22.89,-104
00:41:23.9,-16.17,-103
00:41:23.9,-11.65,-105
00:41:23.9,-7.82,-105
00:41:24,-5.56,-106
00:41:24,-3.69,-104
00:41:24,-2.31,-104
00:41:24,1.18,-103
00:41:24.1,2.74,-103
00:41:24.1,5.35,-101
00:41:24.1,7.13,-100
00:41:24.1,8.17,-101
00:41:24.1,8.75,-100
00:41:24.1,8.81,-101
00:41:24.2,8.86,-102
00:41:24.2,6.7,-103
00:41:24.2,23,-102
00:41:24.2,124.16,-103
00:41:24.3,188.98,-101
00:41:24.3,34.84,-100
00:41:24.3,-78.07,-99
00:41:24.3,-77.08,-98
00:41:24.3,-75.02,-99
00:41:24.3,-69.19,-98
00:41:24.4,-61.1,-99
00:41:24.4,-51.41,-99
00:41:24.4,-42.07,-100
00:41:24.4,-32.33,-102
00:41:24.5,-24.17,-107
00:41:24.5,-20.54,-113
00:41:24.5,-16.86,-120
00:41:24.5,-7.25,-125
00:41:24.5,9.34,-131
00:41:24.6,26.4,-137
00:41:24.6,43.06,-141
00:41:24.6,48.64,-144
00:41:24.6,47.73,-144
00:41:24.6,43.11,-142
00:41:24.7,35.68,-141
00:41:24.7,31.49,-139
00:41:24.7,26.33,-137
00:41:24.7,-108.77,-137
00:41:24.7,-266.73,-136
00:41:24.8,-251.89,-133
00:41:24.8,-106.78,-131
00:41:24.8,161.38,-129
00:41:24.8,269.12,-126
00:41:24.8,275.46,-124
00:41:24.9,259.35,-120
00:41:24.9,234.29,-118
00:41:24.9,208.94,-119
00:41:24.9,188.27,-118
00:41:24.9,168.11,-116
00:41:24.9,150.42,-114
00:41:25,131.54,-114
00:41:25,88.53,-114
00:41:25,25.54,-112
00:41:25,-38.08,-111
00:41:25.1,-88.09,-109
00:41:25.1,-129.04,-107
00:41:25.1,-160.62,-106
00:41:25.1,-167.32,-104
00:41:25.1,-162.37,-103
00:41:25.1,-151.74,-102
00:41:25.2,-136.58,-101
00:41:25.2,-117.81,-100
00:41:25.2,-99.26,-102
00:41:25.2,-83.95,-102
00:41:25.3,-70.14,-101
00:41:25.3,-55.2,-99
00:41:25.3,-38.64,-98
00:41:25.3,-28.38,-97
00:41:25.3,-17.38,-96
00:41:25.3,-1.92,-98
00:41:25.4,9.68,-99
00:41:25.4,-3.08,-98
00:41:25.4,59.49,-97
00:41:25.4,202.34,-97
00:41:25.4,201.08,-98
00:41:25.5,87.62,-99
00:41:25.5,-66.97,-99
00:41:25.5,-68.88,-99
00:41:25.5,-56.19,-100
00:41:25.6,-45.14,-98
00:41:25.6,-39.33,-97
00:41:25.6,-42.99,-97
00:41:25.6,-41.56,-98
00:41:25.6,-35.98,-102
00:41:25.7,-22.9,-109
00:41:25.7,-11.41,-117
00:41:25.7,1.05,-124
00:41:25.7,14.09,-131
00:41:25.7,27.27,-137
00:41:25.8,34.4,-140
00:41:25.8,42.28,-142
00:41:25.8,53.67,-144
00:41:25.8,53.88,-142
00:41:25.8,50.37,-141
00:41:25.8,47.22,-139
00:41:25.8,42.44,-138
00:41:25.9,33.69,-135
00:41:25.9,26.4,-132
00:41:25.9,29,-130
00:41:25.9,25.83,-130
00:41:26,18.51,-128
00:41:26,13.39,-128
00:41:26,7.04,-126
00:41:26,0.61,-125
00:41:26,-0.26,-122
00:41:26.1,-3.63,-119
00:41:26.1,9.64,-118
00:41:26.1,101.44,-115
00:41:26.1,197.24,-112
00:41:26.2,50.04,-111
00:41:26.2,-102.26,-110
00:41:26.2,-96.36,-107
00:41:26.2,-83.44,-105
00:41:26.2,-72.67,-104
00:41:26.3,-64.01,-101
00:41:26.3,-56.8,-102
00:41:26.3,-52.36,-103
00:41:26.3,-52.68,-102
00:41:26.3,-50.7,-104
00:41:26.4,-39.49,-106
00:41:26.4,-20.13,-112
00:41:26.4,-7.13,-119
00:41:26.4,4.32,-124
00:41:26.4,15.07,-130
00:41:26.4,25.78,-133
00:41:26.5,33.48,-136
00:41:26.5,40.78,-136
00:41:26.5,38.07,-134
00:41:26.5,31.65,-129
00:41:26.6,24.5,-127
00:41:26.6,17.59,-125
00:41:26.6,7.84,-125
00:41:26.6,3.1,-123
00:41:26.6,4.6,-123
00:41:26.7,5.97,-123
00:41:26.7,11.92,-121
00:41:26.7,11.47,-118
00:41:26.7,16.85,-113
00:41:26.7,76.07,-111
00:41:26.8,171.13,-110
00:41:26.8,70.69,-111
00:41:26.8,-80.23,-110
00:41:26.8,-83.78,-109
00:41:26.8,-76.56,-107
00:41:26.8,-64.43,-104
00:41:26.9,-54.56,-104
00:41:26.9,-46.16,-105
00:41:26.9,-47.25,-105
00:41:26.9,-49.62,-105
00:41:27,-48.59,-102
00:41:27,-38.76,-104
00:41:27,-20.15,-106
00:41:27,-7.29,-111
00:41:27,4.89,-117
00:41:27.1,16.72,-122
00:41:27.1,27.91,-126
00:41:27.1,33.71,-128
00:41:27.1,31.12,-128
00:41:27.1,23.92,-126
00:41:27.1,14.27,-122
00:41:27.1,9.9,-119
00:41:27.2,8.93,-116
00:41:27.2,7.07,-116
00:41:27.2,6.33,-116
00:41:27.2,7.44,-117
00:41:27.3,6.43,-115
00:41:27.3,5.18,-115
00:41:27.3,6,-113
00:41:27.4,7.08,-112
00:41:27.4,7.61,-111
00:41:27.4,8.69,-110
00:41:27.4,8.77,-107
00:41:27.4,8.82,-105
00:41:27.4,8.14,-102
00:41:27.4,7.91,-101
00:41:27.5,7.93,-100
00:41:27.5,5.32,-99
00:41:27.5,28.7,-99
00:41:27.5,137.61,-100
00:41:27.6,166.51,-101
00:41:27.6,14.81,-102
00:41:27.6,-83.82,-100
00:41:27.6,-75.75,-99
00:41:27.6,-69.58,-97
00:41:27.7,-64.81,-96
00:41:27.7,-58.81,-94
00:41:27.7,-52.08,-93
00:41:27.7,-43.31,-95
00:41:27.7,-36.08,-96
00:41:27.8,-29.23,-102
00:41:27.8,-24.65,-109
00:41:27.8,-21.81,-116
00:41:27.8,-11.76,-123
00:41:27.8,1.7,-127
00:41:27.9,19.7,-132
00:41:27.9,35.56,-133
00:41:27.9,36.56,-135
00:41:27.9,32.32,-136
00:41:27.9,27.99,-136
00:41:27.9,25.16,-134
00:41:27.9,22.94,-132
00:41:28,19.8,-128
00:41:28,11.18,-126
00:41:28,-0.7,-125
00:41:28,-19.34,-124
00:41:28.1,-153.38,-124
00:41:28.1,-209.99,-122
00:41:28.1,-172.66,-121
00:41:28.1,-45.61,-114
00:41:28.1,147.71,-112
00:41:28.2,204.21,-111
00:41:28.2,197.95,-111
00:41:28.2,186,-108
00:41:28.2,167.38,-106
00:41:28.2,151.39,-105
00:41:28.3,133.66,-104
00:41:28.3,111.83,-103
00:41:28.3,103.04,-102
00:41:28.3,93.73,-100
00:41:28.4,70.19,-101
00:41:28.4,27.44,-100
00:41:28.4,-16.29,-101
00:41:28.4,-53.8,-104
00:41:28.4,-88.45,-104
00:41:28.4,-110.79,-103
00:41:28.5,-110.19,-100
00:41:28.5,-103.39,-100
00:41:28.5,-87.27,-99
00:41:28.5,-76.18,-97
00:41:28.6,-69.65,-97
00:41:28.6,-65.33,-95
00:41:28.6,-58.68,-95
00:41:28.6,-49.71,-93
00:41:28.6,-38.68,-92
00:41:28.6,-26.94,-92
00:41:28.6,-12.18,-91
00:41:28.7,-1.19,-90
00:41:28.7,2.77,-91
00:41:28.7,4.42,-89
00:41:28.7,6.66,-90
00:41:28.8,4.87,-90
00:41:28.8,6.36,-91
00:41:28.8,8.6,-90
00:41:28.8,11.62,-91
00:41:28.9,11.38,-90
00:41:28.9,11.86,-90
00:41:28.9,12.67,-89
00:41:28.9,8.96,-89
00:41:28.9,38.9,-89
00:41:29,184.03,-89
00:41:29,200.9,-91
00:41:29,42.39,-91
00:41:29,-81.52,-93
00:41:29,-72.66,-94
00:41:29.1,-59.34,-93
00:41:29.1,-47.16,-93
00:41:29.1,-34.65,-94
00:41:29.1,-27.01,-93
00:41:29.1,-24.07,-93
00:41:29.1,-21.23,-97
00:41:29.2,-17.7,-103
00:41:29.2,-17.39,-111
00:41:29.2,-14.71,-119
00:41:29.2,-6.3,-129
00:41:29.2,6.46,-136
00:41:29.2,15.85,-140
00:41:29.3,26.37,-143
00:41:29.3,31.76,-145
00:41:29.3,31.89,-143
00:41:29.3,26.6,-140
00:41:29.4,21.63,-137
00:41:29.4,20.34,-134
00:41:29.4,7.57,-131
00:41:29.4,-118.21,-129
00:41:29.4,-276.04,-129
00:41:29.5,-238.26,-125
00:41:29.5,-68.05,-123
00:41:29.5,164,-122
00:41:29.5,239.86,-121
00:41:29.5,218.5,-120
00:41:29.5,196.32,-117
00:41:29.6,176.63,-114
00:41:29.6,165.2,-113
00:41:29.6,157.9,-114
00:41:29.6,147.51,-112
00:41:29.6,129.89,-108
00:41:29.7,100.39,-105
00:41:29.7,61.61,-105
00:41:29.7,13.35,-103
00:41:29.7,-32.83,-102
00:41:29.7,-72.71,-99
00:41:29.8,-106.92,-97
00:41:29.8,-132.89,-96
00:41:29.8,-142.25,-95
00:41:29.8,-132,-94
00:41:29.9,-119.53,-96
00:41:29.9,-107.46,-95
00:41:29.9,-93.5,-94
00:41:29.9,-85.11,-94
00:41:30,-74.81,-96
00:41:30,-61.29,-95
00:41:30,-45.17,-94
00:41:30,-33.24,-92
00:41:30,-24.59,-92
00:41:30.1,-17,-92
00:41:30.1,-15.27,-91
00:41:30.1,-13.44,-90
00:41:30.1,-7.2,-91
00:41:30.1,-0.09,-91
00:41:30.1,6.53,-91
00:41:30.1,16.65,-92
00:41:30.2,20.52,-91
00:41:30.2,11.28,-92
00:41:30.2,71.02,-93
00:41:30.2,172.53,-93
00:41:30.3,162.88,-93
00:41:30.3,40.84,-94
00:41:30.3,-62,-93
00:41:30.3,-60.16,-93
00:41:30.3,-55.36,-93
00:41:30.4,-50.17,-93
00:41:30.4,-39.48,-91
00:41:30.4,-24.51,-90
00:41:30.4,-18.06,-91
00:41:30.5,-19.16,-94
00:41:30.5,-20.72,-102
00:41:30.5,-20.46,-113
00:41:30.5,-15.05,-120
00:41:30.5,-1.08,-129
00:41:30.5,12.6,-134
00:41:30.6,26.24,-137
00:41:30.6,32.78,-139
00:41:30.6,39.74,-140
00:41:30.6,39.33,-139
00:41:30.7,35.08,-139
00:41:30.7,31.93,-136
00:41:30.7,28.94,-135
00:41:30.7,24.32,-133
00:41:30.7,20.42,-131
00:41:30.7,19.76,-129
00:41:30.7,18.12,-128
00:41:30.8,17.4,-127
00:41:30.8,16.7,-126
00:41:30.8,17.84,-125
00:41:30.8,18.98,-121
00:41:30.9,17.87,-118
00:41:30.9,14.53,-115
00:41:30.9,8.23,-113
00:41:30.9,13.64,-112
00:41:30.9,79.2,-112
00:41:31,182.39,-110
00:41:31,87.48,-109
00:41:31,-79.01,-107
00:41:31,-100.76,-105
00:41:31,-93.37,-102
00:41:31,-81.76,-103
00:41:31.1,-62.78,-105
00:41:31.1,-41.42,-104
00:41:31.1,-26.3,-103
00:41:31.1,-26.09,-102
00:41:31.1,-26.89,-103
00:41:31.2,-24.94,-104
00:41:31.2,-21.85,-110
00:41:31.2,-15.59,-117
00:41:31.2,-0.13,-122
00:41:31.2,20.12,-127
00:41:31.3,34.62,-131
00:41:31.3,34.88,-131
00:41:31.3,31.19,-131
00:41:31.3,25.39,-132
00:41:31.4,20.65,-132
00:41:31.4,21.81,-130
00:41:31.4,20.75,-127
00:41:31.4,13.31,-123
00:41:31.5,-81.48,-120
00:41:31.5,-253.76,-118
00:41:31.5,-255.88,-117
00:41:31.5,-218.9,-118
00:41:31.5,13.2,-117
00:41:31.5,88.85,-116
00:41:31.6,124.78,-114
00:41:31.6,261.53,-112
00:41:31.6,282.55,-113
00:41:31.6,270.85,-113
00:41:31.7,254.5,-111
00:41:31.7,231.87,-109
00:41:31.7,202.82,-107
00:41:31.7,170.77,-105
00:41:31.7,129.38,-105
00:41:31.7,80.83,-104
00:41:31.7,31.65,-102
00:41:31.8,-21.74,-102
00:41:31.8,-72.76,-104
00:41:31.8,-117.5,-104
00:41:31.8,-147.39,-107
00:41:31.8,-158.98,-106
00:41:31.9,-155.69,-103
00:41:31.9,-150.87,-102
00:41:31.9,-139.06,-102
00:41:31.9,-114.6,-102
00:41:31.9,-87.74,-101
00:41:32,-72.45,-99
00:41:32,-65.86,-98
00:41:32,-64.21,-96
00:41:32,-57.74,-96
00:41:32.1,-41.83,-96
00:41:32.1,-20.24,-98
00:41:32.1,-22.28,-97
00:41:32.1,-24.09,-98
00:41:32.1,-19.65,-97
00:41:32.2,-7.01,-97
00:41:32.2,17.67,-95
00:41:32.2,34.55,-96
00:41:32.2,13.58,-97
00:41:32.3,-7.49,-94
00:41:32.3,3.23,-93
00:41:32.3,26.93,-94
00:41:32.3,48.01,-95
00:41:32.3,32.44,-95
00:41:32.3,26.56,-94
00:41:32.3,36.37,-93
00:41:32.4,36.14,-93
00:41:32.4,27.59,-93
00:41:32.4,12.31,-92
00:41:32.4,10.75,-91
00:41:32.5,19.49,-91
00:41:32.5,31.19,-92
00:41:32.5,27.89,-92
00:41:32.5,19.11,-93
00:41:32.5,101.7,-95
00:41:32.5,213.36,-96
00:41:32.6,106.83,-96
00:41:32.6,-70.67,-97
00:41:32.6,-89.97,-95
00:41:32.6,-78.12,-95
00:41:32.7,-60.92,-94
00:41:32.7,-50.42,-93
00:41:32.7,-48.88,-93
00:41:32.7,-45.84,-94
00:41:32.7,-39.5,-99
00:41:32.7,-26.38,-105
00:41:32.8,-20.96,-113
00:41:32.8,-19.35,-124
00:41:32.8,-11.36,-132
00:41:32.8,0.89,-138
00:41:32.9,11.83,-145
00:41:32.9,20.82,-147
00:41:32.9,26.98,-149
00:41:32.9,33.59,-151
00:41:32.9,36,-151
00:41:32.9,35.56,-149
00:41:33,31.13,-146
00:41:33,30.2,-143
00:41:33,-26.86,-139
00:41:33,-256.12,-136
00:41:33.1,-266.56,-133
00:41:33.1,-217.49,-132
00:41:33.1,27.97,-130
00:41:33.1,256.98,-128
00:41:33.1,291.55,-125
00:41:33.2,272.35,-122
00:41:33.2,243.53,-120
00:41:33.2,214.13,-121
00:41:33.2,191.96,-118
00:41:33.2,175.48,-114
00:41:33.2,161.73,-112
00:41:33.3,133.55,-112
00:41:33.3,93.47,-111
00:41:33.3,45.11,-108
00:41:33.3,-13.63,-106
00:41:33.4,-70.54,-103
00:41:33.4,-109.12,-100
00:41:33.4,-142.04,-100
00:41:33.4,-162.12,-100
00:41:33.4,-162.03,-101
00:41:33.4,-154.32,-100
00:41:33.5,-136.16,-101
00:41:33.5,-115.67,-100
00:41:33.5,-111.51,-99
00:41:33.5,-104.29,-98
00:41:33.5,-91.87,-96
00:41:33.6,-68.82,-95
00:41:33.6,-42.07,-94
00:41:33.6,-22.67,-94
00:41:33.6,-25.83,-94
00:41:33.7,-29.5,-96
00:41:33.7,-23.19,-96
00:41:33.7,-10,-96
00:41:33.7,2.96,-97
00:41:33.7,12.23,-95
00:41:33.7,16.38,-94
00:41:33.8,21.77,-94
00:41:33.8,21.89,-95
00:41:33.8,15.06,-96
00:41:33.9,22.63,-97
00:41:33.9,101.54,-96
00:41:33.9,204.78,-95
00:41:33.9,121.43,-95
00:41:33.9,-41.4,-92
00:41:33.9,-66.54,-92
00:41:33.9,-56.81,-92
00:41:34,-49.93,-92
00:41:34,-42.57,-93
00:41:34,-33.18,-93
00:41:34,-22.86,-95
00:41:34,-11.78,-98
00:41:34.1,-8.12,-103
00:41:34.1,-9.56,-110
00:41:34.1,-9.34,-118
00:41:34.1,-3.39,-125
00:41:34.1,7.61,-130
00:41:34.2,22.51,-134
00:41:34.2,36.39,-137
00:41:34.2,43.54,-140
00:41:34.2,43.23,-143
00:41:34.3,40.48,-142
00:41:34.3,35.94,-141
00:41:34.3,30.45,-138
00:41:34.3,28.22,-134
00:41:34.4,29.81,-129
00:41:34.4,29.15,-127
00:41:34.4,27.29,-127
